policy_id,algorithm,availability,budget,history_available,selected_subset,source_model,chosen_model,chosen_subset,chosen_config,uses_history,selected_additional_items,selected_items,development_oof_log_loss,selected_config_json,blocks_json,domain,n,reference_label,reference_model,self_contrast,family_unique_nonself_contrasts,q_primary_absolute,q_standardized,inference_status,delta_log_loss,benefit_log_loss,bootstrap_se,marginal_delta95_low,marginal_delta95_high,marginal_delta_upper95,marginal_benefit95_low,marginal_benefit95_high,marginal_benefit_lower95,primary_delta_upper95,standardized_delta_upper95,primary_benchmark_or_full_superiority,standardized_benchmark_or_full_superiority,marginal_superiority_unadjusted,critical_primary,critical_standardized,critical_marginal_normal,critical_marginal_bootstrap,mdd80_primary_normal,mdd80_standardized_normal,mdd80_marginal_normal,mdd80_primary_bootstrap_shift,mdd80_standardized_bootstrap_shift,mdd80_marginal_bootstrap_shift
ridge|history_available|budget=11,ridge,history_available,11,True,H_D_B_M_A,ridge::H_D_B_M_A,ridge::H_D_B_M_A,H_D_B_M_A,1.0,True,7,7,0.6362310759849575,1.0,"[""H"", ""D"", ""B"", ""M"", ""A""]",disjoint,879,benchmark,P0,False,25,0.029735024026618886,2.623851463746673,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.07204147797295257,-0.07204147797295257,0.0138243506476883,0.045002800150652146,0.09925376264988503,0.09397056592558078,-0.09925376264988503,-0.045002800150652146,-0.09397056592558078,0.10177650199957146,0.10831452065523678,False,False,False,0.029735024026618886,0.036273042682284214,0.022739033303099034,0.02192908795262821,0.04136989107207083,0.04790790972773616,0.03437390034855097,0.04164721422263853,0.048185232878303855,0.03384127814864785
ridge|history_available|budget=30,ridge,history_available,30,True,H_D_B_M_P_A_K,ridge::H_D_B_M_P_A_K,ridge::H_D_B_M_P_A_K,H_D_B_M_P_A_K,1.0,True,29,29,0.6292921291184919,1.0,"[""H"", ""D"", ""B"", ""M"", ""P"", ""A"", ""K""]",disjoint,879,benchmark,P0,False,25,0.029735024026618886,2.623851463746673,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.06263981237066718,-0.06263981237066718,0.014246879578770928,0.03456040365053348,0.0900886418126303,0.08573581071347744,-0.0900886418126303,-0.03456040365053348,-0.08573581071347744,0.09237483639728607,0.10002150820724787,False,False,False,0.029735024026618886,0.037381695836580686,0.023434031547882223,0.02309599834281026,0.041725500392268834,0.049372172202230634,0.03542450791353217,0.04184886326543926,0.04949553507540106,0.03520983758163063
hgb|history_unavailable|budget=01,hgb,history_unavailable,1,False,B,hgb::B,hgb::B,B,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",False,1,1,0.6760966845523163,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""B""]",whole,1520,benchmark,hgb::NONE,False,31,0.02297049839611392,2.756492256429987,"post hoc; fixed-model conditional local-shift approximation, not achieved power",-0.0037471572888205795,0.0037471572888205795,0.0038053495079238982,-0.011444723304235422,0.003589054667181012,0.0025121935612141526,-0.003589054667181012,0.011444723304235422,-0.0025121935612141526,0.01922334110729334,0.006742259162781308,False,False,False,0.02297049839611392,0.010489416451601888,0.006259242939926624,0.006259350850034732,0.026173161343148912,0.013692079398636882,0.009461905886961617,0.026261140311956768,0.013780058367444739,0.009549992765877584
hgb|history_unavailable|budget=04,hgb,history_unavailable,4,False,D,hgb::D,hgb::D,D,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,4,4,0.6641680792622449,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D""]",whole,1520,benchmark,hgb::NONE,False,31,0.02297049839611392,2.756492256429987,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.02987682111518908,-0.02987682111518908,0.008368907312763837,0.013404473323051301,0.04551332116595612,0.04318163193684607,-0.04551332116595612,-0.013404473323051301,-0.04318163193684607,0.052847319511303,0.052945649317602886,False,False,False,0.02297049839611392,0.02306882820241381,0.013765627547020296,0.013304810821656993,0.030013948492339602,0.030112278298639494,0.02080907764324598,0.030301412588688886,0.030399742394988778,0.02063572501423196
hgb|history_unavailable|budget=11,hgb,history_unavailable,11,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,benchmark,hgb::NONE,False,31,0.02297049839611392,2.756492256429987,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.05329767858555756,-0.05329767858555756,0.01099474358550129,0.03126668732271175,0.07433113526391547,0.07100383293450335,-0.07433113526391547,-0.03126668732271175,-0.07100383293450335,0.07626817698167149,0.08360460414042514,False,False,False,0.02297049839611392,0.030306925554867577,0.01808474386401323,0.017706154348945784,0.0322239080553614,0.03956033521411506,0.02733815352326071,0.0319744955326937,0.03931092269144736,0.026710151485525566
hgb|history_unavailable|budget=30,hgb,history_unavailable,30,False,D_M_P_C_A_K,hgb::D_M_P_C_A_K,hgb::D_M_P_C_A_K,D_M_P_C_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,29,29,0.6317969039258379,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A"", ""K""]",whole,1520,benchmark,hgb::NONE,False,31,0.02297049839611392,2.756492256429987,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.037158030080570725,-0.037158030080570725,0.009416028071759702,0.017742870196266906,0.05605131192338728,0.052674284072362895,-0.05605131192338728,-0.017742870196266906,-0.052674284072362895,0.060128528476684644,0.06311323854670373,False,False,False,0.02297049839611392,0.025955208466133004,0.015487987925310823,0.015516253991792166,0.030895227557225506,0.033879937627244595,0.02341271708642241,0.031121985338196906,0.03410669540821599,0.02366774093387515
hgb|history_unavailable|budget=01,hgb,history_unavailable,1,False,B,hgb::B,hgb::B,B,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",False,1,1,0.6760966845523163,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""B""]",disjoint,879,benchmark,hgb::NONE,False,31,0.03073256444047339,2.747916138595601,"post hoc; fixed-model conditional local-shift approximation, not achieved power",-0.002916159849049138,0.002916159849049138,0.00494440511256013,-0.012491994331728682,0.007453613414317892,0.005349585907800224,-0.007453613414317892,0.012491994331728682,-0.005349585907800224,0.027816404591424253,0.010670650755509442,False,False,False,0.03073256444047339,0.01358681060455858,0.008132822682511932,0.008265745756849362,0.03489388077059047,0.017748126934675663,0.012294139012629011,0.03490572021739933,0.01775996638148452,0.012438901533775304
hgb|history_unavailable|budget=04,hgb,history_unavailable,4,False,D,hgb::D,hgb::D,D,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,4,4,0.6641680792622449,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D""]",disjoint,879,benchmark,hgb::NONE,False,31,0.03073256444047339,2.747916138595601,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.051440989260447156,-0.051440989260447156,0.011325353201033367,0.028434233308605728,0.07291517502208286,0.06994155557742593,-0.07291517502208286,-0.028434233308605728,-0.06994155557742593,0.08217355370092055,0.0825621100968621,False,False,False,0.03073256444047339,0.031121120836414936,0.0186285482892262,0.018500566316978766,0.04026422217217605,0.040652778568117595,0.028160206020928853,0.03976211295876942,0.04015066935471096,0.027530114835274795
hgb|history_unavailable|budget=11,hgb,history_unavailable,11,False,D_B_M_C_A,hgb::D_B_M_C_A,hgb::D_B_M_C_A,D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,8,8,0.6485929332417237,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,benchmark,hgb::NONE,False,31,0.03073256444047339,2.747916138595601,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.08209401923947057,-0.08209401923947057,0.014581947382775025,0.05324173534517802,0.10979513850778308,0.10502955701828362,-0.10979513850778308,-0.05324173534517802,-0.10502955701828362,0.11282658367994397,0.12216398778474995,False,False,False,0.03073256444047339,0.040069968545279375,0.023985169040573028,0.02293553777881305,0.043005040984659834,0.05234244508946582,0.03625764558475947,0.04251563956482732,0.0518530436696333,0.03471861290316698
hgb|history_unavailable|budget=30,hgb,history_unavailable,30,False,D_M_P_C_A_K,hgb::D_M_P_C_A_K,hgb::D_M_P_C_A_K,D_M_P_C_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",False,29,29,0.6317969039258379,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""D"", ""M"", ""P"", ""C"", ""A"", ""K""]",disjoint,879,benchmark,hgb::NONE,False,31,0.03073256444047339,2.747916138595601,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.07510838020068356,-0.07510838020068356,0.01255036387740954,0.04968911929681859,0.09991375358134118,0.09523483834483794,-0.09991375358134118,-0.04968911929681859,-0.09523483834483794,0.10584094464115695,0.10959572764466449,False,False,False,0.03073256444047339,0.03448734744398093,0.02064351154331782,0.020126458144154386,0.04129521716876775,0.04505000017227529,0.03120616427161218,0.04149295363331579,0.04524773663682333,0.03088684733699678
hgb|history_available|budget=01,hgb,history_available,1,True,H_B,hgb::H_B,hgb::H_B,H_B,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",True,1,1,0.656149609502737,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""H"", ""B""]",whole,1520,benchmark,P0,False,28,0.020632941366408974,2.71628024333187,"post hoc; fixed-model conditional local-shift approximation, not achieved power",-0.0037543412207697857,0.0037543412207697857,0.002972902931316419,-0.0095677351024299,0.0017334169242926188,0.0011206735852595517,-0.0017334169242926188,0.0095677351024299,-0.0011206735852595517,0.01687860014563919,0.004320896276908405,False,False,False,0.020632941366408974,0.008075237497678191,0.004889990169150475,0.0048750148060293375,0.02313499959875603,0.010577295730025249,0.007392048401497531,0.023206275152597024,0.010648571283866239,0.007448348592217385
hgb|history_available|budget=04,hgb,history_available,4,True,H_D,hgb::H_D,hgb::H_D,H_D,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,4,4,0.6440872421067338,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D""]",whole,1520,benchmark,P0,False,28,0.020632941366408974,2.71628024333187,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.018321421980751706,-0.018321421980751706,0.006096311994445124,0.006296343758023168,0.029997276959889956,0.02821999985613754,-0.029997276959889956,-0.006296343758023168,-0.02821999985613754,0.03895436334716068,0.034880713808450106,False,False,False,0.020632941366408974,0.0165592918276984,0.010027540895090826,0.009898577875385832,0.025763726987419234,0.02169007744870866,0.015158326516101083,0.025913832340647446,0.02184018280193687,0.015179468849624305
hgb|history_available|budget=11,hgb,history_available,11,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",whole,1520,benchmark,P0,False,28,0.020632941366408974,2.71628024333187,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.04170753582293041,-0.04170753582293041,0.008295566044380356,0.02536954746244324,0.05760104079696303,0.05548495172926102,-0.05760104079696303,-0.02536954746244324,-0.05548495172926102,0.06234047718933938,0.06424061797653548,False,False,False,0.020632941366408974,0.022533082153605073,0.013644991895714506,0.013777415906330607,0.02761466589386595,0.029514806681062048,0.02062671642317148,0.027438784940617588,0.029338925727813686,0.020583259480539223
hgb|history_available|budget=30,hgb,history_available,30,True,H_D_M_P_C_A_K,hgb::H_D_M_P_C_A_K,hgb::H_D_M_P_C_A_K,H_D_M_P_C_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,29,29,0.620817620210149,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""C"", ""A"", ""K""]",whole,1520,benchmark,P0,False,28,0.020632941366408974,2.71628024333187,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.019843889253213898,-0.019843889253213898,0.00711928875397107,0.00549827386099642,0.033620441517414064,0.031233290501916658,-0.033620441517414064,-0.00549827386099642,-0.031233290501916658,0.04047683061962287,0.039181872642200286,False,False,False,0.020632941366408974,0.019337983388986384,0.011710187928284143,0.01138940124870276,0.026624685949687883,0.025329727972265292,0.01770193251156305,0.026674070612771928,0.025379112635349338,0.017430530495065714
hgb|history_available|budget=01,hgb,history_available,1,True,H_B,hgb::H_B,hgb::H_B,H_B,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}",True,1,1,0.656149609502737,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 3}","[""H"", ""B""]",disjoint,879,benchmark,P0,False,28,0.028367832931910263,2.7606178470648786,"post hoc; fixed-model conditional local-shift approximation, not achieved power",-0.00617523934932207,0.00617523934932207,0.0039900167978448075,-0.013984565951718504,0.0019801365783889482,0.00031963491893868736,-0.0019801365783889482,0.013984565951718504,-0.00031963491893868736,0.022192593582588193,0.004839672232896964,False,False,False,0.028367832931910263,0.011014911582219034,0.0065629936015323305,0.006494874268260758,0.03172591579128906,0.01437299444159783,0.009921076460911126,0.03179711930188213,0.014444197952190896,0.00992416063823262
hgb|history_available|budget=04,hgb,history_available,4,True,H_D,hgb::H_D,hgb::H_D,H_D,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,4,4,0.6440872421067338,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D""]",disjoint,879,benchmark,P0,False,28,0.028367832931910263,2.7606178470648786,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.029565541220569425,-0.029565541220569425,0.008396550083967058,0.01240031247212356,0.045776572227559736,0.043200838806247005,-0.045776572227559736,-0.01240031247212356,-0.043200838806247005,0.05793337415247969,0.05274520723614299,False,False,False,0.028367832931910263,0.023179666015573565,0.013811095859492905,0.013635297585677579,0.035434547771335374,0.03024638085499868,0.020877810698918014,0.03543688269678845,0.030248715780451754,0.02070434735055577
hgb|history_available|budget=11,hgb,history_available,11,True,H_D_B_M_C_A,hgb::H_D_B_M_C_A,hgb::H_D_B_M_C_A,H_D_B_M_C_A,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,8,8,0.6314904390595096,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""B"", ""M"", ""C"", ""A""]",disjoint,879,benchmark,P0,False,28,0.028367832931910263,2.7606178470648786,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.05852416348169198,-0.05852416348169198,0.011289407901410238,0.03579389514389607,0.08000350264432567,0.0761333946987663,-0.08000350264432567,-0.03579389514389607,-0.0761333946987663,0.08689199641360225,0.08968990441712034,False,False,False,0.028367832931910263,0.03116574093542836,0.018569423532769237,0.017609231217074323,0.037869238336202954,0.04066714633972105,0.028070828937061924,0.03768789936366609,0.040485807367184184,0.026929297648830147
hgb|history_available|budget=30,hgb,history_available,30,True,H_D_M_P_C_A_K,hgb::H_D_M_P_C_A_K,hgb::H_D_M_P_C_A_K,H_D_M_P_C_A_K,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}",True,29,29,0.620817620210149,"{""learning_rate"": 0.05, ""max_leaf_nodes"": 7}","[""H"", ""D"", ""M"", ""P"", ""C"", ""A"", ""K""]",disjoint,879,benchmark,P0,False,28,0.028367832931910263,2.7606178470648786,"post hoc; fixed-model conditional local-shift approximation, not achieved power",0.04072162262891632,-0.04072162262891632,0.009570572352229901,0.02160174391375768,0.059477752716414006,0.056257469860022655,-0.059477752716414006,-0.02160174391375768,-0.056257469860022655,0.06908945556082659,0.06714231547110788,False,False,False,0.028367832931910263,0.02642069284219156,0.015742190645566836,0.01553584723110633,0.03642262984099282,0.03447548975127412,0.02379698755464939,0.03626635132133314,0.03431921123161444,0.023434365620529213
