policy_id,algorithm,availability,budget,history_available,selected_subset,source_model,chosen_model,chosen_subset,chosen_config,uses_history,selected_additional_items,selected_items,development_oof_log_loss,selected_config_json,blocks_json,domain,n,log_loss,full_model,benchmark,delta_vs_full,upper95_vs_full,delta_vs_benchmark,upper95_vs_benchmark,loss_allowance_infimum_vs_full,superior_to_benchmark,empirical_best_model,empirical_regret,upper95_regret_to_best_fitted_family,policy_family_unique_contrasts,interpretation
ridge|history_unavailable|budget=10,ridge,history_unavailable,10,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",whole,1520,0.7210273412851432,ridge::D_B_M_P_C_A_K,ridge::NONE,0.011916375111418631,0.035041430255743064,0.03538379144011705,0.058508846584441485,0.035041430255743064,False,ridge::B_C_K,0.0687900262161697,0.096155437118291,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=11,ridge,history_unavailable,11,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",whole,1520,0.7210273412851432,ridge::D_B_M_P_C_A_K,ridge::NONE,0.011916375111418631,0.035041430255743064,0.03538379144011705,0.058508846584441485,0.035041430255743064,False,ridge::B_C_K,0.0687900262161697,0.096155437118291,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=12,ridge,history_unavailable,12,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",whole,1520,0.7210273412851432,ridge::D_B_M_P_C_A_K,ridge::NONE,0.011916375111418631,0.035041430255743064,0.03538379144011705,0.058508846584441485,0.035041430255743064,False,ridge::B_C_K,0.0687900262161697,0.096155437118291,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=13,ridge,history_unavailable,13,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",whole,1520,0.7210273412851432,ridge::D_B_M_P_C_A_K,ridge::NONE,0.011916375111418631,0.035041430255743064,0.03538379144011705,0.058508846584441485,0.035041430255743064,False,ridge::B_C_K,0.0687900262161697,0.096155437118291,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=14,ridge,history_unavailable,14,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",whole,1520,0.7210273412851432,ridge::D_B_M_P_C_A_K,ridge::NONE,0.011916375111418631,0.035041430255743064,0.03538379144011705,0.058508846584441485,0.035041430255743064,False,ridge::B_C_K,0.0687900262161697,0.096155437118291,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=15,ridge,history_unavailable,15,False,D_K,ridge::D_K,ridge::D_K,D_K,1.0,False,15,15,0.6534616584557627,1.0,"[""D"", ""K""]",whole,1520,0.6893716825384351,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.01973928363528954,0.003385771509034897,0.003728132693408881,0.026853187837733317,0.003385771509034897,False,ridge::B_C_K,0.03713436746946153,0.06449977837158283,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=16,ridge,history_unavailable,16,False,D_A_K,ridge::D_A_K,ridge::D_A_K,D_A_K,1.0,False,16,16,0.6495521869548352,1.0,"[""D"", ""A"", ""K""]",whole,1520,0.710038427631828,ridge::D_B_M_P_C_A_K,ridge::NONE,0.0009274614581034069,0.024052516602427843,0.024394877786801827,0.04751993293112626,0.024052516602427843,False,ridge::B_C_K,0.05780111256285447,0.08516652346497577,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=17,ridge,history_unavailable,17,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",whole,1520,0.7018587040038071,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.007252262169917478,0.015872792974406958,0.016215154158780942,0.039340209303105375,0.015872792974406958,False,ridge::B_C_K,0.04962138893483359,0.07698679983695489,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=18,ridge,history_unavailable,18,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",whole,1520,0.7018587040038071,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.007252262169917478,0.015872792974406958,0.016215154158780942,0.039340209303105375,0.015872792974406958,False,ridge::B_C_K,0.04962138893483359,0.07698679983695489,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=19,ridge,history_unavailable,19,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",whole,1520,0.7018587040038071,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.007252262169917478,0.015872792974406958,0.016215154158780942,0.039340209303105375,0.015872792974406958,False,ridge::B_C_K,0.04962138893483359,0.07698679983695489,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=20,ridge,history_unavailable,20,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",whole,1520,0.7018587040038071,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.007252262169917478,0.015872792974406958,0.016215154158780942,0.039340209303105375,0.015872792974406958,False,ridge::B_C_K,0.04962138893483359,0.07698679983695489,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=21,ridge,history_unavailable,21,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",whole,1520,0.7018587040038071,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.007252262169917478,0.015872792974406958,0.016215154158780942,0.039340209303105375,0.015872792974406958,False,ridge::B_C_K,0.04962138893483359,0.07698679983695489,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=22,ridge,history_unavailable,22,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",whole,1520,0.7018587040038071,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.007252262169917478,0.015872792974406958,0.016215154158780942,0.039340209303105375,0.015872792974406958,False,ridge::B_C_K,0.04962138893483359,0.07698679983695489,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=23,ridge,history_unavailable,23,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",whole,1520,0.7018587040038071,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.007252262169917478,0.015872792974406958,0.016215154158780942,0.039340209303105375,0.015872792974406958,False,ridge::B_C_K,0.04962138893483359,0.07698679983695489,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=24,ridge,history_unavailable,24,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",whole,1520,0.7018587040038071,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.007252262169917478,0.015872792974406958,0.016215154158780942,0.039340209303105375,0.015872792974406958,False,ridge::B_C_K,0.04962138893483359,0.07698679983695489,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=25,ridge,history_unavailable,25,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",whole,1520,0.7018587040038071,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.007252262169917478,0.015872792974406958,0.016215154158780942,0.039340209303105375,0.015872792974406958,False,ridge::B_C_K,0.04962138893483359,0.07698679983695489,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=26,ridge,history_unavailable,26,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",whole,1520,0.7018587040038071,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.007252262169917478,0.015872792974406958,0.016215154158780942,0.039340209303105375,0.015872792974406958,False,ridge::B_C_K,0.04962138893483359,0.07698679983695489,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=27,ridge,history_unavailable,27,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",whole,1520,0.7018587040038071,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.007252262169917478,0.015872792974406958,0.016215154158780942,0.039340209303105375,0.015872792974406958,False,ridge::B_C_K,0.04962138893483359,0.07698679983695489,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=28,ridge,history_unavailable,28,False,D_B_P_A_K,ridge::D_B_P_A_K,ridge::D_B_P_A_K,D_B_P_A_K,1.0,False,28,28,0.645554504910448,1.0,"[""D"", ""B"", ""P"", ""A"", ""K""]",whole,1520,0.7058808738345649,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.003230092339159718,0.01989496280516472,0.020237323989538702,0.043362379133863135,0.01989496280516472,False,ridge::B_C_K,0.05364355876559135,0.08100896966771265,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=29,ridge,history_unavailable,29,False,D_B_P_A_K,ridge::D_B_P_A_K,ridge::D_B_P_A_K,D_B_P_A_K,1.0,False,28,28,0.645554504910448,1.0,"[""D"", ""B"", ""P"", ""A"", ""K""]",whole,1520,0.7058808738345649,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.003230092339159718,0.01989496280516472,0.020237323989538702,0.043362379133863135,0.01989496280516472,False,ridge::B_C_K,0.05364355876559135,0.08100896966771265,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=30,ridge,history_unavailable,30,False,D_B_P_A_K,ridge::D_B_P_A_K,ridge::D_B_P_A_K,D_B_P_A_K,1.0,False,28,28,0.645554504910448,1.0,"[""D"", ""B"", ""P"", ""A"", ""K""]",whole,1520,0.7058808738345649,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.003230092339159718,0.01989496280516472,0.020237323989538702,0.043362379133863135,0.01989496280516472,False,ridge::B_C_K,0.05364355876559135,0.08100896966771265,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=00,ridge,history_unavailable,0,False,NONE,ridge::NONE,ridge::NONE,NONE,0.001,False,0,0,0.6853643289188563,0.001,[],disjoint,879,0.6919851207085821,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.058974120088800985,-0.027939613372620416,0.0,0.0,0.0,False,ridge::B_C_K,0.02619591333561555,0.0634280715088496,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=01,ridge,history_unavailable,1,False,B,ridge::B,ridge::B,B,0.1,False,1,1,0.6777381954029948,0.1,"[""B""]",disjoint,879,0.6849243747157544,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.06603486608162867,-0.035000359365448104,-0.007060745992827688,0.02397376072335288,0.0,False,ridge::B_C_K,0.019135167342787862,0.05636732551602191,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=02,ridge,history_unavailable,2,False,B_A,ridge::B_A,ridge::B_A,B_A,0.1,False,2,2,0.6736656514353723,0.1,"[""B"", ""A""]",disjoint,879,0.7019928071036963,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.048966433693686806,-0.017931926977506236,0.01000768639511418,0.04104219311129475,0.0,False,ridge::B_C_K,0.03620359973072973,0.07343575790396378,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=03,ridge,history_unavailable,3,False,B_C_A,ridge::B_C_A,ridge::B_C_A,B_C_A,0.1,False,3,3,0.6735209745197117,0.1,"[""B"", ""C"", ""A""]",disjoint,879,0.7008367293557348,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.050122511441648254,-0.019088004725467685,0.008851608647152731,0.0398861153633333,0.0,False,ridge::B_C_K,0.03504752198276828,0.07227968015600233,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=04,ridge,history_unavailable,4,False,D,ridge::D,ridge::D,D,1.0,False,4,4,0.6621656516928427,1.0,"[""D""]",disjoint,879,0.743213119954039,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.007746120843344029,0.02328838587283654,0.05122799924545696,0.08226250596163753,0.02328838587283654,False,ridge::B_C_K,0.07742391258107251,0.11465607075430656,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=05,ridge,history_unavailable,5,False,D_B,ridge::D_B,ridge::D_B,D_B,1.0,False,5,5,0.6582120307239033,1.0,"[""D"", ""B""]",disjoint,879,0.7327917518170171,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.01816748898036602,0.01286701773581455,0.040806631108434965,0.07184113782461554,0.01286701773581455,False,ridge::B_C_K,0.06700254444405052,0.10423470261728457,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=06,ridge,history_unavailable,6,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,0.757453279408938,ridge::D_B_M_P_C_A_K,ridge::NONE,0.006494038611554953,0.03752854532773552,0.06546815870035594,0.09650266541653651,0.03752854532773552,False,ridge::B_C_K,0.09166407203597149,0.12889623020920554,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=07,ridge,history_unavailable,7,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,0.757453279408938,ridge::D_B_M_P_C_A_K,ridge::NONE,0.006494038611554953,0.03752854532773552,0.06546815870035594,0.09650266541653651,0.03752854532773552,False,ridge::B_C_K,0.09166407203597149,0.12889623020920554,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=08,ridge,history_unavailable,8,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,0.757453279408938,ridge::D_B_M_P_C_A_K,ridge::NONE,0.006494038611554953,0.03752854532773552,0.06546815870035594,0.09650266541653651,0.03752854532773552,False,ridge::B_C_K,0.09166407203597149,0.12889623020920554,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=09,ridge,history_unavailable,9,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,0.757453279408938,ridge::D_B_M_P_C_A_K,ridge::NONE,0.006494038611554953,0.03752854532773552,0.06546815870035594,0.09650266541653651,0.03752854532773552,False,ridge::B_C_K,0.09166407203597149,0.12889623020920554,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=10,ridge,history_unavailable,10,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,0.757453279408938,ridge::D_B_M_P_C_A_K,ridge::NONE,0.006494038611554953,0.03752854532773552,0.06546815870035594,0.09650266541653651,0.03752854532773552,False,ridge::B_C_K,0.09166407203597149,0.12889623020920554,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=11,ridge,history_unavailable,11,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,0.757453279408938,ridge::D_B_M_P_C_A_K,ridge::NONE,0.006494038611554953,0.03752854532773552,0.06546815870035594,0.09650266541653651,0.03752854532773552,False,ridge::B_C_K,0.09166407203597149,0.12889623020920554,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=12,ridge,history_unavailable,12,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,0.757453279408938,ridge::D_B_M_P_C_A_K,ridge::NONE,0.006494038611554953,0.03752854532773552,0.06546815870035594,0.09650266541653651,0.03752854532773552,False,ridge::B_C_K,0.09166407203597149,0.12889623020920554,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=13,ridge,history_unavailable,13,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,0.757453279408938,ridge::D_B_M_P_C_A_K,ridge::NONE,0.006494038611554953,0.03752854532773552,0.06546815870035594,0.09650266541653651,0.03752854532773552,False,ridge::B_C_K,0.09166407203597149,0.12889623020920554,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=14,ridge,history_unavailable,14,False,D_B_A,ridge::D_B_A,ridge::D_B_A,D_B_A,1.0,False,6,6,0.6545563941969289,1.0,"[""D"", ""B"", ""A""]",disjoint,879,0.757453279408938,ridge::D_B_M_P_C_A_K,ridge::NONE,0.006494038611554953,0.03752854532773552,0.06546815870035594,0.09650266541653651,0.03752854532773552,False,ridge::B_C_K,0.09166407203597149,0.12889623020920554,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=15,ridge,history_unavailable,15,False,D_K,ridge::D_K,ridge::D_K,D_K,1.0,False,15,15,0.6534616584557627,1.0,"[""D"", ""K""]",disjoint,879,0.7252047221104492,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.025754518686933903,0.005279988029246667,0.03321960140186708,0.06425410811804766,0.005279988029246667,False,ridge::B_C_K,0.05941551473748263,0.09664767291071669,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=16,ridge,history_unavailable,16,False,D_A_K,ridge::D_A_K,ridge::D_A_K,D_A_K,1.0,False,16,16,0.6495521869548352,1.0,"[""D"", ""A"", ""K""]",disjoint,879,0.7507484226309693,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.00021081816641377316,0.030823688549766796,0.05876330192238721,0.08979780863856779,0.030823688549766796,False,ridge::B_C_K,0.08495921525800276,0.12219137343123682,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=17,ridge,history_unavailable,17,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,0.7407319064019351,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.010227334395447985,0.020807172320732585,0.048746785693353,0.07978129240953358,0.020807172320732585,False,ridge::B_C_K,0.07494269902896855,0.1121748572022026,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=18,ridge,history_unavailable,18,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,0.7407319064019351,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.010227334395447985,0.020807172320732585,0.048746785693353,0.07978129240953358,0.020807172320732585,False,ridge::B_C_K,0.07494269902896855,0.1121748572022026,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=19,ridge,history_unavailable,19,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,0.7407319064019351,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.010227334395447985,0.020807172320732585,0.048746785693353,0.07978129240953358,0.020807172320732585,False,ridge::B_C_K,0.07494269902896855,0.1121748572022026,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=20,ridge,history_unavailable,20,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,0.7407319064019351,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.010227334395447985,0.020807172320732585,0.048746785693353,0.07978129240953358,0.020807172320732585,False,ridge::B_C_K,0.07494269902896855,0.1121748572022026,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
ridge|history_unavailable|budget=21,ridge,history_unavailable,21,False,D_B_A_K,ridge::D_B_A_K,ridge::D_B_A_K,D_B_A_K,1.0,False,17,17,0.6465315444142528,1.0,"[""D"", ""B"", ""A"", ""K""]",disjoint,879,0.7407319064019351,ridge::D_B_M_P_C_A_K,ridge::NONE,-0.010227334395447985,0.020807172320732585,0.048746785693353,0.07978129240953358,0.020807172320732585,False,ridge::B_C_K,0.07494269902896855,0.1121748572022026,21,positive allowance requires delta > upper95; zero means any positive delta when upper95 <= 0
